candidate_id,instance_id,family,family_label,restricted,topology,synthesis,actions,n_aux,retained_cubic,reduced,logical_Q,maximum_penalty,category,evidence_json,input_hash,historical_resources_json
b55336a6967718c0df61e656,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,-1,-1,0,0",1,3,2,7,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""b7392e4621ebdea562b250396d29964c75ca7125c1f0946436792d31c1243938"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",1e0674c882c4e6aa551c7b9d4e98d2a99b9ad802c6b4c8ae626e21cf96a0fed6,"{""D"": 35, ""G"": 63, ""J"": 0.3026041666666667, ""M"": 2.2, ""Q"": 7, ""logical_Q"": 7}"
aad39c1b8980de80cfe25d96,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,-1,2,2,-1",1,3,2,7,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""5162b7673bb0a07d86212a1ab4743fe0cb56228f0878c4fcadbaa98689f02070"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",95c83e86bc0a9760de967bf8613026d5c6e7d445f7b8b5c6f17a1c7aa76a9308,"{""D"": 45, ""G"": 63, ""J"": 0.32343750000000004, ""M"": 2.2, ""Q"": 7, ""logical_Q"": 7}"
e832f931ef81dd4636009383,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,2,-1,-1,2",1,3,2,7,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""ba7f7d21a56526c66cb0fedae32444e385e5680fcac9e65e83629aa99771d766"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",9e9653aa348667fb432e80358e6d702ffa1af4ef98f0f64fa1efdf1aa2c928cc,"{""D"": 53, ""G"": 63, ""J"": 0.30572916666666666, ""M"": 1.1, ""Q"": 7, ""logical_Q"": 7}"
f599ce479fe82d3282d421be,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,-1,-1,-1,-1",1,4,1,7,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""ad901b3e4d80a2098590b575431979cbbfa9315733a5c9b9f473959adb1de3e5"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",e79810e786ae72c805f94881f04294549063bd843a505dcf742f805c414fbcb1,"{""D"": 33, ""G"": 56, ""J"": 0.253125, ""M"": 1.1, ""Q"": 8, ""logical_Q"": 7}"
e6800a577b892ab004f53b1d,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,0,0,-1,-1",2,2,3,8,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""2f30a5ad50213f38ebbc538b770dd088b4747ec571446875181362e25ad32bcd"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",e80a2b089d93982cb14e4f338d67ea35ba247ed6524c94953dad635ca476ded8,"{""D"": 42, ""G"": 68, ""J"": 0.38749999999999996, ""M"": 2.2, ""Q"": 8, ""logical_Q"": 8}"
4105550c3bd8fde890e7d24d,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,0,0,0,-1",3,1,4,9,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""e5b8fdb1585162a3095eab1fd406bee528218d5361a7318e3dc7be3fcbdc099c"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",ffc84bf56c5558db28213908d50d6f34e44e0988ddcef8416a7bd6180017673f,"{""D"": 44, ""G"": 78, ""J"": 0.4697916666666667, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 9}"
30c0439936fee5d3c99bd14f,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,0,1,1,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""f434b9b8985f5e660703b8113081b82feb069157707ca8f542a0dc3dd40c029e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",0fd48d30bea2ae71474cc5da795a48c9679b7ee087d4e90da2ad6b3c3b6a26d0,"{""D"": 48, ""G"": 83, ""J"": 0.5765625000000001, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
0b598fe4244738130be7fbad,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,2,-1,0,1",4,1,4,10,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""32d9fcf81bdc857363f08f41aac4e5e32af4b0c89c23a1a57d37f9b1cabc4945"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",34a5baa354ed33db5fab7dbb7d73ba15423fa096784c8d8461d1095e3a1c31cc,"{""D"": 53, ""G"": 93, ""J"": 0.5401041666666667, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 10}"
541606b2f9d4d86dbc56c99b,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,-1,-1,-1,1",2,3,2,8,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""536d7440ce5a3cd12fbb48b209a197824a9d12e21728a1db14772bbdb5cfe0c7"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",61378972d2ea20c4cb305f8cfa95952c236f6fb5a85107b4c90b82fb27871182,"{""D"": 49, ""G"": 70, ""J"": 0.3708333333333333, ""M"": 1.1, ""Q"": 8, ""logical_Q"": 8}"
1c026e3d9d6f3b3a482251a6,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,0,-1,0,1",4,1,4,10,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""08dea13d49fd2691d255c7b4094fa0a5e462fcb522426344d72cfa52b7faa72b"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",2cb2365d9f0a57b7839a87a4708952c44ca6bfa2b423133707a0c1a3e3b826fb,"{""D"": 53, ""G"": 76, ""J"": 0.5135416666666667, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 10}"
7fc38c57b4425e49340c0a96,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,2,-1,0,2",3,1,4,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""5505d846efbda0bdf8dacacc07b134ee78563c40c46cec95e851eab024845dad"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",ad1ceb1d9793cebdab5f451945a6f8e3c59582839ae996c87a39d45d4e3b3366,"{""D"": 49, ""G"": 82, ""J"": 0.45208333333333334, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 9}"
789f76474f00b8981d52fc27,max3sat_003,max3sat,max3sat,True,grid12,canonical,"2,1,-1,0,-1",3,2,3,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""ab19f57c9936f8739ba43d11cf216798d2a690ed0a9e4499cf28e51dd2f6d967"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",e1f7ae704e264d00335a71074dd66b2de923179b4d48532fdb43c6f5ff102867,"{""D"": 58, ""G"": 86, ""J"": 0.47708333333333336, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 9}"
d94657fcf4b2a730f09d8b95,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,0,-1,0,-1",2,3,2,8,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""2032a5280ce3bf1bf44717309a95116d9f9a6f8de886367d81e6d029deec1215"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",ceecd65a13a598c962a9b01f57cd77123b64bd1ca5fc1820c182560a8989fca4,"{""D"": 53, ""G"": 73, ""J"": 0.38385416666666666, ""M"": 1.1, ""Q"": 8, ""logical_Q"": 8}"
0eea7ffb5d47252190e283a2,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,0,0,-1,-1",2,3,2,8,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""2d78a3bf79797c81a7b275be6e910700cdbfd924204d1378f4623920967eab42"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",53d4c249a06c26b048575b3e34414c6387f9405263482bcd533f407898c743aa,"{""D"": 48, ""G"": 76, ""J"": 0.378125, ""M"": 1.1, ""Q"": 8, ""logical_Q"": 8}"
4f3290cf21c587dc338463f1,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,0,1,1,2",4,1,4,10,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""d1c806414be38e89ac1b475f856e1ebc4c2c7a96c718f2c58496311db8d1065f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",a8d096827df7d92eb99c9dd91c17f885c19ca2843048211e07ef5a8c4a763806,"{""D"": 54, ""G"": 82, ""J"": 0.525, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 10}"
c79890ea87c14ad8c8bf4abc,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,2,1,2,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""2ea78c91cc5d8ba0ac267620b9c365c6315d29f3b801d2becd183a281abb859e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",86ddaa487e5bcd10117b02ca7e52e6d59a8070186f8551326d1fb339da4864d1,"{""D"": 57, ""G"": 88, ""J"": 0.603125, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
6ca7749f0db65d8d6484a11d,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,2,-1,1,0",3,2,3,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""edd3cea56b04069358a65e9fbf45b1f12a3b5136814453ab16095aa99a75fd4f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",dd64d80b41e9be2ce83052f38622273c71badeaee77902fe930e03fbd0baaa30,"{""D"": 52, ""G"": 79, ""J"": 0.4536458333333333, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 9}"
0b6d7f139cecc7ed862b0a05,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,1,0,0,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""a00eb96f6dc3e99ee1230f40200c0fca1b0ebbb8cde3d829360e2bcc529bde5a"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",e56a0553817ded92576231ed8de3ba10c536c8b8687756c364d97fcf491bcd23,"{""D"": 47, ""G"": 82, ""J"": 0.5729166666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
c62ae208816d2da14a2ec52d,max3sat_003,max3sat,max3sat,True,grid12,canonical,"2,0,2,0,-1",4,1,4,10,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""f90633d2f8fe533bcc895b587862400e3e1b3bd83fae32571dadd27a51bfd117"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",963f97e2492530349817a35ed1bfb474be9a496d0618c75e147cdfab7d944815,"{""D"": 46, ""G"": 74, ""J"": 0.4958333333333333, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 10}"
d29b1d1d0be3a6af8132d955,max3sat_003,max3sat,max3sat,True,grid12,canonical,"2,2,2,2,2",3,0,5,9,2.2,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""40c8cc622564e780227cbee4d0abd2fa7e5cf253eeebe2d1a722e4cc282ea07c"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",aa95b340b0b0ffceab0409a3b032fa9dae7be202bfc0d6a916cbed122733b270,"{""D"": 49, ""G"": 81, ""J"": 0.4848958333333333, ""M"": 2.2, ""Q"": 9, ""logical_Q"": 9}"
b1a8907b818b6e6153cf9c52,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,-1,2,2,2",2,2,3,8,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""060fe8b757d8fe74b161578d1e857da8a1bcceefa665ea81dd212c610bd81898"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",9e9aeecc15e2ba2ae1dc8a77316ae1d08d3bac70cf0891b50e39eca1d09c46ef,"{""D"": 43, ""G"": 66, ""J"": 0.38645833333333335, ""M"": 2.2, ""Q"": 8, ""logical_Q"": 8}"
6dbbb3d50414e998d3b49a7b,max3sat_003,max3sat,max3sat,True,grid12,canonical,"-1,-1,1,0,2",3,2,3,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""f31fd0a3b8907e793949188f6798e0e087f493e60056ed71fcdcacb40e8763b6"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",644a1967409f796985a19d2358daf9c50695fad6dc173df58cf2d1bcfbb6694c,"{""D"": 49, ""G"": 86, ""J"": 0.4583333333333333, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 9}"
6906e2ee131e5e9d2238cd9a,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,0,1,1,1",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""8f56e59c2167ac61a40a18ac51b9c6dac141b40c356e5e0bbe4f0fed0f493f86"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",652a6a424d67266469e2ca5b13fd28ee5cb4291df4976bc7606f1f1a4a7f6428,"{""D"": 43, ""G"": 78, ""J"": 0.5583333333333333, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
1f3348264aa289210bcc2e48,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,-1,0,1,-1",3,2,3,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""680fa1db4c0d88997f7734c411463050f1922a1418760ab1a2f5a8ff0cb355f9"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",7cc3d842115d0cc5391b9cca76b362ce79d541d8cce357c2ffba37d629de1296,"{""D"": 49, ""G"": 80, ""J"": 0.4489583333333333, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 9}"
df6a095ec42e053dae72f4d9,max3sat_003,max3sat,max3sat,True,grid12,canonical,"0,1,1,1,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""af1de667c9c3ec4113c6297d3cd7f7f535aa1803bcc3816740893b0f311e24b5"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",1fe80930be0eb3fc3a9d8450cb0e3064414a6e7f21acaa29391e4fdbfad7bed5,"{""D"": 52, ""G"": 87, ""J"": 0.5911458333333334, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
dc87e036d396e480b771a758,max3sat_003,max3sat,max3sat,True,grid12,canonical,"1,1,2,0,1",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""1a9def24f6b341264fbaf5f29b50fa80766a88a4d74db0759cb566e04bf905e0"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",764a7343b6b477b3c50eb8688f47b8d235a651c05f9f9c03e2c71398e7b3da05,"{""D"": 50, ""G"": 90, ""J"": 0.5916666666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
349f7f0fdc3a9598075824b8,max3sat_003,max3sat,max3sat,True,grid12,reuse,"2,2,0,0,2",3,0,5,9,1.1,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""761ea044a31c57c89d0182305e3283ea385acc4a46cba03af5d59af579c45138"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",4503c39b34ef7b5c5e5def25bdd5d11cac962079ca68200d4e0dd0a51d7886f1,"{""D"": 48, ""G"": 81, ""J"": 0.4484375, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 9}"
50a841cb52e62123efe4e1bb,max3sat_003,max3sat,max3sat,True,grid12,reuse,"1,0,0,0,0",3,0,5,9,2.2,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""28c07e63bfb684913f490947ddbe61df283075b85fdbc23f0c23b1f1a0bb3790"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",8328bc481abc594be04b5482d30aded5bbfdef6cf3b0d29bef71aa97dc6eb3c5,"{""D"": 50, ""G"": 75, ""J"": 0.4776041666666667, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 9}"
0773d303bd6f7cb87ae5bcb4,max3sat_003,max3sat,max3sat,True,grid12,reuse,"0,1,0,0,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""b2ce16e9b69a8ad9b7dcd65e981bd60815be3000bd788692681f7b04fdb991c8"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",414cc41598a649794b0597efd44d38fdecf68ee8bf2a29be085735426c77e9be,"{""D"": 52, ""G"": 89, ""J"": 0.5661458333333333, ""M"": 2.2, ""Q"": 12, ""logical_Q"": 10}"
344c085e6a216cf3d031bf3f,max3sat_003,max3sat,max3sat,True,grid12,reuse,"2,1,2,2,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""27b344831d6a2a2a38bcce448000c523bebc74e197291c2c56abed45dbc2b106"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",8e1978496c2a9d6a1ac1830e96554ea17bf6d73ec2c4cac5c25b92c520f328fe,"{""D"": 59, ""G"": 81, ""J"": 0.5682291666666667, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
48fffb98ec1c1dcc62e475e7,max3sat_003,max3sat,max3sat,True,grid12,reuse,"2,2,1,2,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""b853c08d9d649ace3e09e1ecb06d17a57b28b8f59ed8e08143f0d0f5ec365833"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",3180a78eaa8774f34bcf84f56262bbbca71b7dff4cfee66feac6477b50360691,"{""D"": 72, ""G"": 96, ""J"": 0.6468750000000001, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
5bf9d2abfe3dd8fb6c5328ac,max3sat_003,max3sat,max3sat,True,grid12,reuse,"1,0,2,1,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""38b6aa01ab732de117e0edd038289ac5e27c79af697ff3df0d3ced57d852e3d9"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",a246af9bec27a58b545eb1417903f56373ce6075c75976d9660ccde487200bca,"{""D"": 58, ""G"": 82, ""J"": 0.5677083333333334, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
d105867649814540fa2519e0,max3sat_003,max3sat,max3sat,True,grid12,reuse,"1,2,2,1,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""32d5d974476553b82699e929f038e187fe9d8090a834712a49cd6c2a52da0589"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",83c48e7df43ec8067644ca84973393778f7862369555adb04191f0bd300d23fd,"{""D"": 78, ""G"": 102, ""J"": 0.6687500000000001, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
14278cf5bf978656504a0ea7,max3sat_003,max3sat,max3sat,True,grid12,reuse,"2,0,2,1,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""7fcb8fe152a37c7fe45c222fe78d9ad5be3a86e8390625348b5f4249dc4bfe77"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",c2714a59a8852d10df7a2d8897b2af2495dcaf75d155959a24dd719e7bf101f9,"{""D"": 67, ""G"": 96, ""J"": 0.6364583333333333, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
7abcde3cff261fd32dfa1c89,max3sat_003,max3sat,max3sat,True,grid12,reuse,"1,1,0,1,1",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""6227eb29b8b45849936de5611e676007c36cae80f50edcb5d69f8c89fd48e73a"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",79d5d1b6e54e81416417d11523dab20e274319e32f5255d235d699a8f04bee54,"{""D"": 69, ""G"": 92, ""J"": 0.634375, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
f342b8aeee177a3df6efe387,max3sat_003,max3sat,max3sat,True,grid12,reuse,"1,2,0,1,1",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""d9f38893bd1a9e9ce8e96083c05113d43c8e9b15afadc7d187b5fcd6b033cfb5"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",84ce05df33e4d62057475424f7935ea96119726decace18a513fe69297f4c0a4,"{""D"": 67, ""G"": 96, ""J"": 0.6364583333333333, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
200dd084fa92bf4a41375ce9,max3sat_003,max3sat,max3sat,True,grid12,reuse,"0,1,1,2,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""3572dfca2a577f19a4c9d9c3f4cce1938a8c4f77d03bb709e7c7951c372e11b1"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",0fe6c49e55d6ce434b8737f90d5f260d907a7d4c4ff5793217c0461c86bba16b,"{""D"": 71, ""G"": 94, ""J"": 0.6416666666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
1d3a23cc9e14efc3f620f6f6,max3sat_003,max3sat,max3sat,True,grid12,reuse,"0,2,0,0,2",4,0,5,10,1.1,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""a915fc6c453b69548120d6809d50365b522eada53465317db6bd920286282417"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",89c5da26d5813aaa157cf29414fc86a7bc3b1a912069c9641d60d9ed4aebec62,"{""D"": 58, ""G"": 81, ""J"": 0.5317708333333334, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 10}"
237820da637703de766ccce4,max3sat_003,max3sat,max3sat,True,grid12,reuse,"2,2,0,2,1",4,0,5,10,1.1,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""3d8e1e382bd5bcc07d0a5779deaeaf00ee4f9b70c8f7d09773a4ffa92d4ed0b8"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",c56d5572efee434dda8b222bbe5cd8149fbe1c227ac4d0a8932b045688483b78,"{""D"": 64, ""G"": 86, ""J"": 0.5520833333333334, ""M"": 1.1, ""Q"": 10, ""logical_Q"": 10}"
bc3be8dc5a23c75b4d7c42ce,max3sat_003,max3sat,max3sat,True,grid12,reuse,"0,1,2,0,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""2480a247093d5fc40838bc43cd43a44a6362d1478d0451d7befba905e7b7b62b"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",285216d9fcc675e9e0aa5fa2d0eec28546e725bcb37d17a869f61f7f03631d33,"{""D"": 64, ""G"": 92, ""J"": 0.6239583333333334, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
b011f21d683e24fa7d200f7e,max3sat_003,max3sat,max3sat,True,grid12,reuse,"0,1,1,0,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""2b7d082f053cfcadda19b6f70e914fee2cc51b5bf4134c9c47c016ee457517ad"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",f2e22dbaa7a524be22b8dcd37cff595fd4a259d17bc08206414023b77579feb2,"{""D"": 69, ""G"": 92, ""J"": 0.634375, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
1acc423102b24c947faba451,max3sat_003,max3sat,max3sat,True,grid12,reuse,"0,1,1,1,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""a37e12d12f805b66b9f5e9a36e341e31ed70bccf82de265b29c0b7feef36ef88"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",e99ff5296621458f1b426624f1cb782b3c4739f3230eed3487f5c9e5b722bf79,"{""D"": 69, ""G"": 92, ""J"": 0.634375, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
57174566abeba9c53ee00678,max3sat_003,max3sat,max3sat,True,grid12,reuse,"1,1,0,1,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""cdf14562f9bfdd7b044c3c2b9dc88c02a28a575d9d3e28415a503beda4c94188"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",c7d93970a20b253e6e638bbebcc196194f8cac148eecc438e9d410addb2a6d62,"{""D"": 69, ""G"": 92, ""J"": 0.634375, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
